day,date,datetime,month,month_name,original_cost,optimized_cost,savings,savings_pct,solar_to_battery,grid_to_battery,battery_to_home,initial_soc,final_soc,min_price,max_price,price_spread,daily_cycles,total_cycles,capacity_factor,effective_capacity,solar_actual_total,solar_estimated_total,solar_estimation_error,solar_estimation_error_pct,solar_estimation_rmse
159,2024-06-07,2024-06-07 13:00:00,6,June,15.0141177103125,0.0,15.0141177103125,100.0,10.258156392117796,0.0,15.27,13.63780074503863,7.309365107024222,0.47821409375000007,1.324439125,0.8462250312499999,1.1049204052098407,265.63862187065064,0.9867733149267279,13.63720721228738,97.66999999999999,107.3063606052834,9.636360605283414,9.866244092641974,1.9207637147672476
160,2024-06-08,2024-06-08 13:00:00,6,June,20.268760393125003,-0.0003584454151171875,20.26911883854012,100.00176846244251,17.827451523545708,0.0,23.910725324999998,13.63720721228738,5.404101607024224,0.16019065625000006,1.08684028125,0.9266496249999999,1.7301537861794498,267.3687756568301,0.9867180689064675,13.636443712287381,66.96000000000001,94.06596086078893,27.105960860788926,40.480825658286925,2.0597192075796737
161,2024-06-09,2024-06-09 13:00:00,6,June,25.345854171875,5.944985002587682,19.40086916928732,76.54454664548442,17.925387468748067,0.0,19.98854794999807,13.636443712287381,9.624985018126395,0.27962612500000006,1.2196342750000002,0.9400081500000002,1.446349345151814,268.8151250019819,0.9866315612171584,13.63524817602113,59.669999999999995,91.93336698143926,32.26336698143927,54.06966144032055,1.4947682368832615
162,2024-06-10,2024-06-10 13:00:00,6,June,20.3412260123125,0.0,20.3412260123125,100.0,11.761413345121746,0.0,15.23,13.63524817602113,8.777011906518368,0.9896449862500001,2.41685121625,1.42720623,1.1020260492040521,269.91715105118595,0.9865592437499009,13.63424874862363,82.35,76.18652940707047,-6.163470592929528,-7.48448159432851,2.1458231032270967
163,2024-06-11,2024-06-11 13:00:00,6,June,20.6153038399875,-0.0007715648084189376,20.616075404795918,100.00374267978005,13.284238227146815,0.0,15.100723425,13.63424874862363,10.358776722307839,1.0665442975000001,2.41685121625,1.3503069187499999,1.092671738422576,271.0098227896085,0.9865041424474407,13.63348724862363,110.85,71.21391037676804,-39.63608962323195,-35.756508455779844,2.6787715630254034
164,2024-06-12,2024-06-12 13:00:00,6,June,23.250316856875,-0.000908358423220235,23.25122521529822,100.0039068647056,10.90745152354273,0.0,18.15071728436,13.63348724862363,4.889548001926063,1.15572095,2.1295634875,0.9738425374999999,1.3133659395340085,272.3231887291425,0.9864495088605195,13.63273221245238,81.07000000000001,80.62746145494029,-0.442538545059719,-0.5458721414329826,2.6237112190863643
165,2024-06-13,2024-06-13 13:00:00,6,June,28.561623594575,6.014930963840772,22.546692630734228,78.94051455470043,15.640330126772161,0.0,18.64846009848288,12.719258528241854,7.947614150272374,1.12225536625,1.3348361625,0.21258079624999993,1.3493820621188768,273.67257079126136,0.9863838405635429,13.631824676588163,70.74,76.49399429386591,5.753994293865915,8.134003808122584,1.9117229212582643
166,2024-06-14,2024-06-14 13:00:00,6,June,21.749437296975003,0.4766439937144044,21.2727933032606,97.80847666444824,14.30025160660276,0.0,20.69758787681367,13.631824676588163,5.4301290956885016,0.6716131937500001,1.2427366224999998,0.5711234287499998,1.497654694414882,275.17022548567627,0.9863163714604369,13.630892253583239,81.71,82.70553915539155,0.9955391553915547,1.218381049310433,1.131187076177406
167,2024-06-15,2024-06-15 13:00:00,6,June,17.0585838326625,3.0272616177874285,14.031322214875072,82.25373426373733,14.145959063631896,0.0,14.764536190351931,13.630892253583239,11.527936321557817,0.67245867625,1.21835854375,0.5458998675,1.0683455998807476,276.238571085557,0.9862414887257162,13.629857374189397,86.61,93.12675687081288,6.516756870812884,7.524254555839839,2.2246246607780327
168,2024-06-16,2024-06-16 13:00:00,6,June,10.3346014445375,0.0,10.3346014445375,100.0,7.013073334660339,0.0,8.73,13.629857374189397,11.102803357906197,0.685,2.5903208762500003,1.9053208762500002,0.6316931982633864,276.8702642838204,0.9861880714457222,13.62911914737988,117.62,73.3263049614851,-44.2936950385149,-37.65830219224188,2.5210371701884484
169,2024-06-17,2024-06-17 13:00:00,6,June,10.496822861625,-0.0005464202051694375,10.49736928183017,100.0052055770815,7.398698060941829,0.0,8.640414674999999,13.62911914737988,11.562708963169355,1.0488178750000001,2.5903208762500003,1.5415030012500002,0.6252109026772792,277.4954751864977,0.986156486785809,13.62868264737988,108.57999999999998,101.70946595460615,-6.870534045393839,-6.32762391360641,1.8108460168792737
170,2024-06-18,2024-06-18 13:00:00,6,June,8.867149059125,-0.0005034400301769687,8.867652499155177,100.00567758618719,7.501385041543422,0.0,8.62041041969,13.62868264737988,11.680882205593498,0.747658225,2.206599625,1.4589414,0.6237634167648336,278.11923860326254,0.9861252262406751,13.62825062664613,122.06,87.83201262442341,-34.22798737557659,-28.041936240845967,1.8099678674300395
171,2024-06-19,2024-06-19 13:00:00,6,June,6.438325378750001,-0.00038925464666662125,6.438714633396668,100.00604589895303,7.024930747916967,0.0,8.12040946949,13.62825062664613,11.75413539559883,0.685,1.2501856,0.5651856,0.5875838979370477,278.7068225011996,0.9860940380698369,13.627819606125145,143.16000000000003,111.40120480562167,-31.75879519437835,-22.184126288333577,1.9865753642330934
172,2024-06-20,2024-06-20 13:00:00,6,June,5.471517767187501,-0.0002783095023489235,5.4717960766898495,100.00508651372783,5.883656509706593,0.0,6.810385719459999,13.627819606125145,12.048466217230619,0.685,1.175822425,0.49082242499999995,0.49279202022141816,279.19961452142104,0.98606465887494,13.627413585651672,147.56,135.8248380355277,-11.735161964472297,-7.952806969688464,1.3849050157084997
173,2024-06-21,2024-06-21 13:00:00,6,June,8.31444658825,-0.0003258533594505603,8.31477244160945,100.00391912264985,6.094182825482912,0.0,7.44032349332,13.627413585651672,11.584967803207803,0.6864055625000001,1.1992953187500002,0.5128897562500001,0.5383736246975398,279.7379881461186,0.9860400192739289,13.627073066365698,120.78,138.4931589202099,17.713158920209906,14.665639112609627,1.593316536080057
174,2024-06-22,2024-06-22 13:00:00,6,June,8.447090696999998,-0.00026046918191683814,8.447351166181916,100.00308353717583,6.90304709141725,0.0,7.7003534153699995,13.627073066365698,12.079332629138401,0.68626500625,1.20266866875,0.5164036624999999,0.5571891038617944,280.2951772499804,0.9860131005926941,13.626701050191032,94.83,138.62967869370556,43.79967869370556,46.18757639323585,2.1781911066426565
175,2024-06-23,2024-06-23 13:00:00,6,June,7.4936881590625015,-0.0002594957318075871,7.493947654794309,100.00346285735809,6.182825484767609,0.0,7.08036576679,13.626701050191032,12.04736866409921,0.7094567875000001,1.23581603125,0.5263592437499999,0.5123274795072359,280.8075047294876,0.985985241137501,13.626316032520263,115.78999999999999,115.2496088522903,-0.5403911477096983,-0.4666993243887195,1.265200710342449
176,2024-06-24,2024-06-24 13:00:00,6,June,7.0358660759375,-0.0004046486910072871,7.0362707246285074,100.00575122787501,5.440443213303133,0.0,6.43033631738,13.626316032520263,12.025962014231922,0.97279375625,1.21865139375,0.24585763750000011,0.4652920634862518,281.27279679297385,0.9859596247635256,13.625962014231924,150.64,109.25802979942694,-41.38197020057305,-27.470771508611957,1.8772975446207025
177,2024-06-25,2024-06-25 13:00:00,6,June,6.2443805766,-0.00032044641625834154,6.244701023016258,100.00513175666228,4.919667590022081,0.0,6.1103054409699995,13.625962014231924,11.86774576057395,0.9297272700000001,1.1873126125,0.25758534249999987,0.44213498125687406,281.7149317742307,0.9859363601603514,13.625640497416056,144.73000000000002,126.46829020267901,-18.261709797321004,-12.617777791281007,1.250341548787895
178,2024-06-26,2024-06-26 13:00:00,6,June,6.147466648850001,-0.00033271210835455806,6.147799360958356,100.00541218240554,5.207756232699786,0.0,6.23029023952,13.625640497416056,12.014808666354533,0.7280844000000001,1.1833050999999999,0.4552206999999998,0.45081694931403765,282.16574872354477,0.9859142534112885,13.625334982144008,138.41,141.15917308543604,2.749173085436041,1.9862532226255627,1.0353058552834284
179,2024-06-27,2024-06-27 13:00:00,6,June,6.201536263375001,-0.0003075309313651545,6.201843794306366,100.0049589475624,6.060941828247783,0.0,8.35029593878,13.625334982144008,10.59344452026361,0.6722205625000001,1.1145310937500001,0.4423105312500001,0.6042182300130247,282.7699669535578,0.9858917125638228,13.625023467632031,98.11,142.95800710999583,44.848007109995834,45.7119632147547,2.930494973724168
180,2024-06-28,2024-06-28 13:00:00,6,June,46.865803509124994,35.711489584217,11.154313924907996,23.80053917721948,14.042705208439791,0.0,15.283938089674002,13.625023467632031,10.87723753178246,0.6506375125,0.9613198375,0.31068232500000004,1.1059289500487701,283.8758959036066,0.9858615016523221,13.624605952835092,109.81,120.04547699214368,10.235476992143674,9.321079129536175,1.6663163866065482
181,2024-06-29,2024-06-29 13:00:00,6,June,10.120611490125002,0.0,10.120611490125002,100.0,7.48950029134708,0.0,9.93,13.624605952835092,10.286999650667449,0.6524834312500001,1.15031351875,0.4978300874999999,0.7185238784370477,284.59441978204364,0.9858062052048197,13.623841755930608,98.39,121.91713565305093,23.527135653050934,23.912120797897078,1.9036626987801715
182,2024-06-30,2024-06-30 13:00:00,6,June,13.775787984937502,-0.000323097375,13.776111082312502,100.00234540031651,8.700554016620503,0.0,12.310471675,13.623841755930608,8.930976834877974,0.685,1.202789625,0.517789625,0.8907721906657019,285.48519197270934,0.9857702790108979,13.623345255930609,78.37,115.47584701669034,37.10584701669033,47.34700397689209,2.1946382433232645
183,2024-07-01,2024-07-01 13:00:00,7,July,16.6728622895,-0.0006710065040777812,16.673533296004077,100.00402454295146,10.553351800548967,0.0,14.9705847474,13.623345255930609,7.890519206031068,1.028366275,1.2265939375000001,0.19822766250000012,1.083255046845152,286.56844701955447,0.9857257404013645,13.622729732346858,92.34,97.3337026121128,4.9937026121127985,5.407951713355857,1.3297141845189817
184,2024-07-02,2024-07-02 13:00:00,7,July,29.067363424499998,0.5572595728632386,28.51010385163676,98.08286852603378,15.130630391870485,0.0,25.302898960097224,13.622729732346858,1.3621981203109486,1.0222922875,1.2478645,0.22557221249999992,1.8308899392255589,288.39933695878005,0.9856715776490222,13.621981203109488,79.00999999999999,93.43398542935626,14.423985429356264,18.255898531016665,1.6139226956177521
185,2024-07-03,2024-07-03 13:00:00,7,July,27.246311937875003,4.307552299984634,22.93875963789037,84.19032891568447,17.516163135432095,0.88263158,22.666939118378064,13.621981203109488,7.240900268687798,0.68485828125,1.21204585,0.52718756875,1.6401547842531161,290.0394917430332,0.985580033152061,13.620716058161483,57.86,73.81615974957083,15.95615974957083,27.577185878967903,1.7333371366677346
186,2024-07-04,2024-07-04 13:00:00,7,July,22.590405492125,1.25899687725904,21.33140861486596,94.42685135644012,19.310166770074105,0.0,24.3485021896,13.620716058161483,6.335372184889774,0.6740655187500001,1.1064745500000002,0.4324090312500001,1.761830838610709,291.8013225816439,0.9854980254128484,13.619582711205565,50.31,71.02616044997039,20.71616044997039,41.177023355138914,1.5151234389398447
187,2024-07-05,2024-07-05 13:00:00,7,July,18.6404976704375,1.9038883638080923,16.736609306629408,89.78627932864944,16.61359641635252,0.0,19.62687731961215,13.619582711205565,8.74262844399082,0.64651630625,1.0374595125,0.3909432062499999,1.420179256122442,293.2215018377663,0.9854099338709178,13.618365286096084,57.49,67.7795255354201,10.289525535420104,17.897939703287708,1.5452914986840418
188,2024-07-06,2024-07-06 13:00:00,7,July,17.2258157266875,5.00877726865135,12.21703845803615,70.92284424654918,7.146778640805893,0.0,18.09376327060674,13.618365286096084,1.3617383942230101,0.40240756250000015,0.9345049812499999,0.5320974187499998,1.3092448097399956,294.5307466475063,0.9853389249081117,13.617383942230104,23.11,61.028491206417776,37.91849120641778,164.07828302214529,1.892774138853145
189,2024-07-07,2024-07-07 13:00:00,7,July,21.371790155250004,9.302069129796301,12.069721025453703,56.47501186272298,16.39383831437886,6.5080894,18.057874215982274,5.806857626440631,8.555400306698152,0.511752375,1.1325381625,0.6207857874999999,1.3066479172201355,295.8373945647264,0.9852734626676247,13.616479254066574,68.43,36.1034627046695,-32.32653729533051,-47.24030000778972,2.1085258508111218
190,2024-07-08,2024-07-08 13:00:00,7,July,13.737279970437502,0.0,13.737279970437502,100.0,11.766362604958166,0.0,12.56,13.616479254066574,11.57347109719788,1.0457924250000001,1.2341126500000001,0.188320225,0.9088277858176556,296.7462223505441,0.9852081302717637,13.615576360355774,116.62,50.522252195734005,-66.09774780426599,-56.67788355707939,3.108841622164051
191,2024-07-09,2024-07-09 13:00:00,7,July,17.165192474562502,0.0,17.165192474562502,100.0,8.426097950138507,0.0,18.049999999999997,13.615576360355774,2.6203694129873547,0.7229299375,1.2341126500000001,0.5111827125000001,1.3060781476121561,298.0523004981562,0.9851626888824728,13.614948360355775,60.60999999999999,68.20824452651014,7.59824452651015,12.536288609982101,2.2966436008373567
192,2024-07-10,2024-07-10 13:00:00,7,July,58.034156728312496,41.611573932862605,16.42258279544989,28.298132894964567,14.462495108702697,1.5236821,16.558382305854185,13.614948360355775,11.371940597197879,0.7229299375,1.1067893125000001,0.3838593750000001,1.198146331827365,299.2504468299836,0.9850973849750921,13.614045860355773,39.82,68.40479981269023,28.58479981269023,71.78503217651992,2.280202056167258
193,2024-07-11,2024-07-11 13:00:00,7,July,33.5951335253125,14.085148831659575,19.509984693652925,58.07384179304715,18.022601315728153,0.0,18.72930133976061,3.9549045860355765,1.3613217941240479,0.8765604312499999,1.11281350625,0.23625307500000003,1.3552316454240674,300.6056784754077,0.9850374776585008,13.613217941240482,89.22999999999999,49.947331288343555,-39.282668711656434,-44.024059970476785,2.414303477271433
194,2024-07-12,2024-07-12 13:00:00,7,July,51.748844500124996,36.121326728328015,15.627517771796981,30.19877626786282,13.52310322785008,0.7467036,16.219390303948334,13.613217941240482,10.096492002489283,0.6724975562500001,1.11281350625,0.4403159499999999,1.1736172434116015,301.7792957188193,0.9849697160762296,13.612281476173493,97.7,86.85985766641099,-10.840142333589014,-11.095335039497456,2.657017475093819
195,2024-07-13,2024-07-13 13:00:00,7,July,14.7786266264375,1.0836765140214064,13.694950112416095,92.66727185540492,5.813439976690927,0.0,16.885207283195843,13.612281476173493,1.3611470506658292,0.5928842937500002,1.06251631875,0.4696320249999998,1.2217950277276297,303.00109074654694,0.984911035214059,13.611470506658295,31.32,86.02059671096177,54.70059671096177,174.6506919251653,2.6414535074468697
196,2024-07-14,2024-07-14 13:00:00,7,July,17.0668879178125,3.827417227810758,13.239470690001744,77.57401790975537,17.03768469870525,1.796358,15.25650058292644,7.072496822446718,8.905363088399401,0.60797345,1.1162140625,0.5082406125000001,1.1039436022378033,304.1050343487847,0.9848499454626727,13.610626246294137,66.79,56.66089503787293,-10.129104962127073,-15.165601081190406,1.7242079963701125
197,2024-07-15,2024-07-15 13:00:00,7,July,13.768732515875,0.0,13.768732515875,100.0,11.763850765897297,0.0,13.12,13.610626246294137,10.975758158107094,0.88128206875,1.1162140625,0.23493199375000007,0.9493487698986974,305.0543831186834,0.9847947482825608,13.60986342126499,87.97,75.47590067235903,-12.494099327640967,-14.202681968444889,1.892942001420075
198,2024-07-16,2024-07-16 13:00:00,7,July,59.904627259125,36.82422451154851,23.080402747576493,38.52858085192536,14.407589080533594,0.0,24.639344690363135,13.60986342126499,1.360920742126499,0.75735969375,1.10312846875,0.34576877500000003,1.7828758820812687,306.8372590007647,0.9847472808440658,13.60920742126499,57.82000000000001,64.03806919322423,6.218069193224224,10.754184007651718,2.332337435665399
199,2024-07-17,2024-07-17 13:00:00,7,July,76.8432795361375,56.265527191706596,20.577752344430905,26.77885752488439,19.456223666210334,7.4098291,28.552654658392107,5.893473373705446,1.360797545403047,0.7514635225,0.9945383575,0.24307483499999993,2.066038687293206,308.9032976880579,0.9846581370499617,13.607975454030472,48.63,49.02819776050343,0.3981977605034288,0.8188315042225556,2.1173280312685825
200,2024-07-18,2024-07-18 13:00:00,7,July,45.021351052775,20.54760223080134,24.473748821973665,54.360316271461976,17.024896978458933,1.4392705,27.212321787209405,12.568744913824098,1.465154768665971,0.7575625,1.016610625,0.25904812499999996,1.9690536749066139,310.8723513629645,0.984554835115597,13.606547821297552,99.3,64.90407500523779,-34.39592499476221,-34.63839375101935,2.578465338899073
201,2024-07-19,2024-07-19 13:00:00,7,July,44.316958693749996,30.196680471552764,14.120278222197232,31.86201995442573,14.691769772869927,0.0,14.860614805300003,13.606547821297552,11.920976678892401,0.6852902500000001,1.0514406250000001,0.36615037500000003,1.075297742785818,311.9476491057503,0.9844563824318517,13.60518720520819,141.95,85.24087051938551,-56.70912948061448,-39.95007360381436,2.8218307627488635
202,2024-07-20,2024-07-20 13:00:00,7,July,7.443559018749999,0.0,7.443559018749999,100.0,5.645339746035179,0.0,7.6,13.60518720520819,10.968259963941613,0.6841292500000001,1.0514406250000001,0.367311375,0.5499276410998553,312.49757674685014,0.9844026175447125,13.604444174467927,145.66,95.384210876066,-50.27578912393399,-34.515851382626664,2.1485928055337613
203,2024-07-21,2024-07-21 13:00:00,7,July,11.235990513187499,-0.000267769538875,11.236258282726373,100.00238314137557,7.800609418282548,0.0,11.400361,13.604444174467927,9.014643121836347,0.741743875,1.0478404000000001,0.30609652500000006,0.8249175832127351,313.32249433006285,0.9843751211626575,13.604064174467926,98.38999999999999,117.2156412906189,18.82564129061892,19.133693760157456,2.436522504284092
204,2024-07-22,2024-07-22 13:00:00,7,July,19.051894384125003,1.9091487980761797,17.14274558604882,89.97921802638702,14.359653743756041,0.0,17.436954020887327,13.604064174467926,8.891046787996874,0.9410874062500001,1.04769503125,0.10660762499999987,1.2617188148254217,314.5842131448883,0.9843338752834968,13.603494156417927,78.12,107.13597022245577,29.015970222455763,37.14281902516098,2.384276282880962
205,2024-07-23,2024-07-23 13:00:00,7,July,25.342264930875,10.663810577515369,14.678454353359632,57.92084643340844,3.4385282489573483,0.0,14.734342073952932,13.603494156417927,1.3602622308716878,0.8486250000000001,1.063675,0.21504999999999985,1.0661607868272744,315.65037393171554,0.9842707893427556,13.602622308716882,36.31,97.29850427970405,60.988504279704046,167.9661368209971,3.627863813945302
206,2024-07-24,2024-07-24 13:00:00,7,July,52.403509713062505,36.247364317951124,16.15614539511138,30.830273551475834,17.059954447594762,7.1800868,21.876707214079122,1.3602622308716878,1.360188559161318,0.90837734375,1.063675,0.15529765624999992,1.5829744727987787,317.2333484045143,0.9842174813034142,13.601885591613184,58.50000000000001,51.40337337337338,-7.09662662662663,-12.130985686541248,1.8737255691870403
207,2024-07-25,2024-07-25 13:00:00,7,July,67.8739533965,42.7414415967156,25.132511799784396,37.028212653191915,14.755025246430138,0.0,24.94612638009174,13.601885591613184,1.3600791756252477,0.9571940000000001,1.049846825,0.09265282499999983,1.8050742677345688,319.0384226722489,0.9841383325797742,13.60079175625248,69.34,80.02367816091956,10.683678160919555,15.407669686933307,1.7441306042958924
208,2024-07-26,2024-07-26 13:00:00,7,July,38.0199449740625,21.781191017532226,16.23875395653027,42.71114534123728,15.18740776142944,0.0,16.53782044569312,13.60079175625248,10.620597081512424,0.9397419062500001,1.0155631875,0.07582128124999987,1.196658498241181,320.23508117049005,0.9840480788663876,13.599544449933477,49.22,64.64472178887155,15.424721788871551,31.338321391449718,1.8703117827858198
209,2024-07-27,2024-07-27 13:00:00,7,July,10.904787281875,0.0,10.904787281875,100.0,14.783047045121277,0.0,12.29,8.691928129203875,9.798980716805929,-0.029069281249999857,1.0155631875,1.0446324687499997,0.8892908827785817,321.12437205326864,0.9839882459414755,13.598717558911192,82.41999999999999,43.25737414965987,-39.16262585034012,-47.515925564596124,2.231367815839365
210,2024-07-28,2024-07-28 13:00:00,7,July,8.4201276816875,-0.0001128212868914063,8.42024050297439,100.00133989995348,9.142631578947366,0.0,11.760583775,13.598717558911192,9.904655690490138,0.19326159375000007,0.9643838625,0.7711222687499999,0.8509829070188133,321.97535496028746,0.9839437813973365,13.59810305891119,129.23000000000002,69.02014799154334,-60.20985200845668,-46.591234240081,3.048619731430382
211,2024-07-29,2024-07-29 13:00:00,7,July,11.3330939525,-0.00038208680459336363,11.333476039304594,100.00337142536888,11.653268698061707,0.0,13.69055862773,13.59810305891119,10.257593977090862,0.6839739312500001,1.027253725,0.34327979374999995,0.9906337646693198,322.9659887249568,0.9839012322519857,13.597515029722443,135.23,95.27825337005363,-39.951746629946356,-29.543552932002044,2.425365178080788
212,2024-07-30,2024-07-30 13:00:00,7,July,11.043634581125,-0.0005682822332712118,11.04420286335827,100.00514578990365,10.15958448752929,0.0,14.00065030153,13.597515029722443,8.511593659685792,0.68485484375,1.009140425,0.32428558124999995,1.0130716571295224,323.9790603820863,0.9838517005637522,13.596830501791056,101.46000000000001,111.30413948717948,9.844139487179476,9.702483231992385,1.6488604451394793
213,2024-07-31,2024-07-31 13:00:00,7,July,12.742758765875001,-0.0005032336468054501,12.743261999521806,100.00394917345648,16.5296952908484,0.0,17.170665030880002,13.596830501791056,11.225656785065453,0.68485484375,0.8676237,0.18276885624999994,1.242450436387844,325.22151081847414,0.9838010469808957,13.596130469275979,105.72999999999999,107.15928255031216,1.4292825503121662,1.3518230874039217,2.025653509862294
214,2024-08-01,2024-08-01 13:00:00,8,August,8.5928986185125,0.0,8.5928986185125,100.0,8.559622596577325,0.0,10.54,12.942709416644396,9.979614041287592,0.72308338625,1.027316065,0.30423267874999993,0.7626628075253256,325.98417362599946,0.9837389244590763,13.595271936024435,137.9,101.67017104216389,-36.22982895783612,-26.27253731532713,1.8452939050818777
215,2024-08-02,2024-08-02 13:00:00,8,August,9.684584239012501,-0.0004678558535848125,9.685052094866085,100.004830933802,9.362880886426595,0.0,10.52050065,13.595271936024435,11.415797567603382,0.7443695375,1.02890890625,0.2845393687500001,0.7612518560057887,326.74542548200526,0.9837007913187,13.594744936024435,104.67999999999999,136.49707308518566,31.81707308518567,30.394605545649284,2.1156227597409885
216,2024-08-03,2024-08-03 13:00:00,8,August,26.406876571362503,7.5457188990115345,18.86115767235097,71.42517450475513,7.767313019389615,0.0,18.633556892678104,13.594744936024435,1.3594218910991938,0.6847103925000001,1.059752105,0.37504171249999996,1.348303682538213,328.09372916454345,0.9836627287258998,13.594218910991936,78.36999999999999,118.34043195266273,39.970431952662736,51.0022099689457,1.9141793680546932
217,2024-08-04,2024-08-04 13:00:00,8,August,31.266018113250002,14.36578445288038,16.900233660369622,54.05304122563529,14.170205633616108,0.0,16.35437067829094,13.594218910991936,9.8407872331473,0.7571122675,1.0875366,0.3304243324999999,1.1833842748401548,329.2771134393836,0.9835953135417729,13.5932872331473,77.77,92.8444363969364,15.074436396936406,19.38335656028855,1.9099271851815798
218,2024-08-05,2024-08-05 13:00:00,8,August,9.185683202500002,-0.0008219859277729892,9.186505188427775,100.00894855515537,8.21052631579256,0.0,9.350776832610002,13.5932872331473,11.550364251455491,0.8641644999999999,1.0920212875000002,0.22785678750000027,0.6766119271063677,329.95372536648995,0.9835361443280308,13.592469514613386,62.16,94.74986811116345,32.589868111163455,52.429002752836965,2.1263723304867748
219,2024-08-06,2024-08-06 13:00:00,8,August,40.377213439125015,24.0100890504308,16.367124388694215,40.53554714311879,6.304182825485265,0.0,17.31113085118485,13.592469514613386,1.3592001975771753,0.7219835812500001,1.0901429500000002,0.3681593687500001,1.252614388653028,331.20633975514295,0.9835023137316755,13.592001975771757,43.57,87.11026936026936,43.540269360269356,99.93176350761844,2.2534109491901777
220,2024-08-07,2024-08-07 13:00:00,8,August,58.65616438581252,37.64232890015721,21.013835485655306,35.82545109399965,12.82999999999398,2.892096,25.81043555715096,13.592001975771757,1.3591136419229193,0.685,0.9691595625,0.28415956249999996,1.8676147291715601,333.0739544843145,0.9834396830122428,13.591136419229196,27.659999999999997,61.51375117813384,33.85375117813384,122.39244822174203,1.9186706137219731
221,2024-08-08,2024-08-08 13:00:00,8,August,26.038325350562502,10.533391827287481,15.504933523275021,59.546584945563986,16.079964811435897,0.88499518,20.982755749518898,9.970771536659763,4.000372213240811,0.6666072000000001,0.9341649625,0.26755776249999996,1.5182891280404411,334.592243612355,0.9833463022757842,13.589845897451339,34.81,43.531654320987656,8.721654320987653,25.055025340383953,1.3762474803727516
222,2024-08-09,2024-08-09 13:00:00,8,August,12.8009207598125,2.9102466985802202,9.89067406123228,77.26533307106537,13.568946868270917,0.0,14.416971229512601,13.589845897451339,11.304586233348072,0.09916058125000005,0.75526624375,0.6561056624999999,1.0431961815855717,335.6354397939406,0.9832703878193823,13.588796759663863,85.33,43.53041450777202,-41.799585492227976,-48.98580275662484,2.9809271109235915
223,2024-08-10,2024-08-10 13:00:00,8,August,6.120555294937501,-0.0001771323944297462,6.12073242733193,100.00289405757965,7.187894736838341,0.0,8.860684806130001,13.588796759663863,11.090260121628702,-0.17658772499999986,0.7281081250000001,0.90469585,0.6411494071005789,336.27658920104113,0.983218228010303,13.588075911102388,114.18,44.40895374204176,-69.77104625795825,-61.1061887002612,3.0045989949798173
224,2024-08-11,2024-08-11 13:00:00,8,August,7.3650930833125,-0.0001399515353221551,7.365233034847822,100.00190020049631,7.57894736842295,0.0,9.42042088253,13.588075911102388,10.87184340317787,0.33251923125000005,1.0145761125,0.6820568812499999,0.6816512939602025,336.95824049500135,0.983186170539948,13.58763287686208,100.41,69.63430145992459,-30.77569854007541,-30.650033403122606,1.5816979534142528
225,2024-08-12,2024-08-12 13:00:00,8,August,7.4493879055,-0.0004014052254396992,7.44978931072544,100.00538843231863,7.013850415510337,0.0,7.970447469990002,13.58763287686208,11.860846066344271,0.8855615749999999,1.05865735,0.17309577500000017,0.5767328125897252,337.5349733075911,0.9831520879752499,13.587161855817953,108.41,91.84186590875964,-16.568134091240353,-15.282846685029384,1.6270880454978602
226,2024-08-13,2024-08-13 13:00:00,8,August,6.503522962312499,-0.00037472139353324555,6.5038976837060325,100.00576182164198,5.772853185601301,0.0,7.2303785962600005,13.587161855817953,11.46044754397077,0.7691224975000001,1.027734975,0.25861247749999994,0.5231822428552823,338.0581555504464,0.9831232513346204,13.586763333444454,94.0,104.84128032142965,10.84128032142965,11.533276937691117,1.9907229650138605
227,2024-08-14,2024-08-14 13:00:00,8,August,6.5093729059375,-0.00031823459540256447,6.509691140532903,100.00488886717662,6.898725761769172,0.0,8.08034344298,13.586763333444454,11.634928130304115,0.68341689375,0.9856015524999999,0.3021846587499999,0.5846847643256151,338.642840314772,0.9830970922224777,13.586401814514641,47.34,104.0735317573341,56.73353175733409,119.84269488241253,2.543508887634958
228,2024-08-15,2024-08-15 13:00:00,8,August,6.804487801750001,-0.00028699809886425826,6.804774799848865,100.00421777666777,6.053933518001615,0.0,8.85038381631,13.586401814514641,10.021445165763549,0.6734565,0.8997091,0.22625260000000003,0.6404040388068017,339.2832443535788,0.9830678579842614,13.585997797342493,88.13,73.59425435398947,-14.535745646010525,-16.493527341439382,1.347558908590338
229,2024-08-16,2024-08-16 13:00:00,8,August,14.303384419437501,0.0,14.303384419437501,100.0,10.246154688940415,0.0,17.04,13.585997797342493,5.383002646572731,0.7962504812500001,0.8997091,0.10345861874999995,1.2329956584659911,340.5162400120448,0.9830358377823211,13.585555278151677,112.65,78.53281287888993,-34.11718712111008,-30.28600720915231,1.6940825095474417
230,2024-08-17,2024-08-17 13:00:00,8,August,19.955975171875004,4.293161887361089,15.662813284513915,78.48683489338238,15.72634293628809,0.0,18.9818089,13.585555278151677,8.54472959394115,0.729442475,0.8923501187499999,0.1629076437499999,1.3735028147612156,341.889742826806,0.9829741879993977,13.584703278151677,69.67,84.63798122065728,14.967981220657279,21.48411256015111,1.5497099540811818
231,2024-08-18,2024-08-18 13:00:00,8,August,12.8952981606,0.0,12.8952981606,100.0,12.747920625016345,0.0,16.53,13.584703278151677,8.295227871917202,0.729442475,0.8855934837500001,0.1561510087500001,1.1960926193921853,343.0858354461982,0.9829055128586597,13.583754187706678,93.13,84.764299157999,-8.36570084200099,-8.982820618491347,1.6145799312096607
